FILENAME,ID,TRANSCRIPT,large-v2
P033_JLPJ_MOTOR_LIBRE,P033_JLPJ,"Era sábado por la tarde, hora especial para Juancito para Juancito, de hora especial de toda la semana; salió con sus padres a la plazoleta, allí  entre las hamacas vio a un grupo de niños aplaudiendo y divirtiéndose al frente de un payaso que bailaba y que saltaca a sin parar, Juanc Juancito corrió hacia donde estaba el payaso que bailaba sin cesar; y vio, al terminar la jornada el payaso escribió el nombre y era el, se llamaba igual que Juancito. Juancito corrió a la pla al al banco donde estaban sus padres sentados y abrazó a su padre con mucha fuerza y le jaló la camiset la camisa para que se levantara, era hora de ir a jugar al fútbol; Juancito puso la pelota en en el pasto y el papá se secorr se caminaba de izquierda a derecha, de pronto hizo gol Juancito. Después fue a la al banco donde estaba su madre, ella le sac le dio un chocolate, se lo comió de un bocado y se mientras se limpiaba la boca del del untado que le quedó, se quedó dormido en los en en la falda de la su mamá. ",
P034_JLPG_MOTOR_LIBRE,P034_JLPG,"Es sábado por la tarde y Juanito estaba feliz, con sus padres fue al parque. Había un payaso que saltaba y bailaba, un grupo de niños veía el payaso. Juanito cogió la pelota y se fue hacia la silla donde estaban sus padres e hizo que el papá se levantara, lo cogió de la camisa y el papá hacía de arquero, se movía de derecha a izquierda y Juanito le hizo un gol. Luego, se me fue. Se quedó dormido. Ah no, la mamá, la mamá estaba cansada, sí, y se quedó dormida. Se fueron, se ret se fueron ya para la casa y la mamá se quedó dormida. Ah y el payaso se llamaba Juan como él. No. "," Puedes comenzar. El sábado por la tarde, Juanito estaba feliz con sus padres, fue al parque. Había un payaso que saltaba y bailaba. Un grupo de niños veía el payaso. Juanito cogió la pelota, se fue hacia la silla donde estaban sus padres, hizo que el papá se levantara, lo cogió de la camisa, y el papá hacía de arquero, se movía de derecha a izquierda, y Juanito le hizo un gol. Luego... ¿Qué me fue? Se quedó dormido. Ah, no, la mamá. La mamá estaba cansada. Y se quedó dormida. Se fueron ya para la casa y la mamá se quedó dormida. Ah, el payaso se llamaba Juan, como él. ¿Algo más? No."
P035_FGM_MOTOR_LIBRE,P035_FGM,"Creo que, el sábado en la tarde Juancito salió de su casa, era la epoc el momento más agradable para Juancito, llevó a su papá y su mamá al parque, los sentó cerca a las hama a las hamacas donde estaba un payaso haciendo las diversiones a los presentes, y, haciendo reír a los que estaban. En una de esas Juancito se dio cuenta que el payaso escribió su nombre en  el piso y coincidencialmente  era Juan también com como su nombre. Después de ahí se fue por su papá y su mamá e hizo para a su papá, lo estrechó le dio un abrazo grande, lo estrechó y lo puso a que cogiera la pelota y lapusieron en el piso, el papá de Juanito empezó a moverse de der de izquierda a derecha como todo un portero, esperando a que Juanito pateara, Juanito pateó y hubo gol,  gol de Messi. Entonces más tarde se fue y sacó a su mamá de donde estaba, su mamá le dio una golosina y se la com se la desenvolvió y la comió, se la comió y botó los, botó el papel donde co co coincidencialmente lo hacía todas la veces para botar la basura. Ya de cansado se sentó en la falda de su mamá y se quedó dormido. "," Creo que el sábado en la tarde, Juancito salió de su casa, era la época, el momento más agradable para Juancito. Llevó a su papá y su mamá al parque, los sentó cerca a las ramacas donde estaba un payaso haciendo las diversiones de los presentes y haciendo reír a los que estaban. En una de esas, Juancito se dio cuenta que el payaso escribió su nombre en el piso y coincidencialmente era Juan también como su nombre. Después de ello fue por su papá y su mamá y hizo parar a su papá, lo estrechó, le dio un abrazo grande, lo estrechó y lo puso a que cogieran la pelota y la pusieran en el piso. El papá de Juanito comenzó a moverse de izquierda a derecha como todo un portero, esperando que Juanito pateara. Juanito pateó y hubo gol, gol de Messi. Entonces, más tarde se fue y sacó a su mamá de donde estaba, su mamá le dio una colosina y se la desenvolvió, la comió, se la comió y botó el papel donde coincidencialmente lo hacía todas las veces para botar la basura. Ya descansado se sentó en la falda de su mamá y se quedó dormido."
P036_AVN_MOTOR_LIBRE,P036_AVN,"El sábado por la tarde Juancito quería salir e invitó a sus a sus padres para que fueran para que fueran a dar una vuelta, se encontraron en la plaza con un señor quese llamaba Juan que era el payaso, empezaron a jugar y tuvieron un buen tiempo. Juancito se sentía muy acalorado y se quitó el suéter y enton y la mamá se, volvió el niño y empezaron a jugar, la mamá se puso en la portería y el niño pateó la pelota y metió un gol. Despu después se fueron, se fueron y se encontra sese sentaron y pasaron un día muy sabroso, muy agradable. "," El sábado por la tarde Juancito quería salir y invitó a sus padres para que juegan a dar una vuelta. Se encontraron en la plaza con un señor que llamaba Juan, que era el payaso. Empezaron a jugar y tuvieron un buen tiempo. Juancito se sentía muy acalorado y se quitó el suéter. La mamá volvió el niño y entonces empezaron a jugar. La mamá se puso en la portería y el niño patió la pelota y metió un gol. Entonces se jugaron y se sentaron y pasaron un día muy sabroso y agradable."
P037_CARS_MOTOR_LIBRE,P037_CARS,"En eso, en esas Juancito vio un grupo de niños que jugaban y saltaban, entonces fue hasta donde estaban ellos y encontró que era un payaso pues el que estaba allí del caso. Después los los, ah bueno, jugaron y jugaron y al terminar las los los juegosse fueron a la cancha a jugar fútbol en el, cuando estaban, estuvieron allí jugando fútbol bueno, eso les produjo cansancio y fueron esta, fueron al sitio donde estaba el papá y la mamá y le dieron un chocolate, la mamá le dio un chocolate. Y y pues en por por la alegría y todo esto tenía organizar una bandera bueno la camiseta mejor, hasta ya así terminar cansados se  fueron para, se fueron a la casa. "," No sé si encontraron una plazoleta. En ese jugancito vio un grupo de niños que jugaban y saltaban hasta donde estaban ellos. Y encontró que era un payaso el que estaba allí, que había estado todo el rato dentro del caso. Y después... Bueno, no jugaron, y al terminar los juegos se fueron a la cancha de jugar fútbol. Estuvieron allí jugando fútbol. Y bueno, después se les provocó cansancio y fueron a un sitio donde estaba el papi y la mamá. Y le dieron un chocolate. La mamá le dio un chocolate. Y pues por la alegría y todo esto organizaron una bandera, bueno, la camiseta mejor. Hasta ya así terminaron cansados y se fueron a la casa."
P040_PEEG_MOTOR_LIBRE,P040_PEEG,"Bueno, el cuento dice: sábado en la tarde el día favorito de Juancito se trata de de de del día favorable pues de Juancito, era un día un día muy soleado, un día muy bonito, habían payasos el payasito se llamaba Juancito también. Juancito estaba rodeado de toda su familia, del papá, la mamá, jugaban fútbol iban creo que era una plazoleta donde iban a jugar fútbol; el el payasito puso el nombre en el en el suelo, en el pavimento y de casualidad se llamaba Juancito también, entonces ya después se lo llevaron para donde la mamá que le dio un dulce y y de una se lo comió Juancito. Y ya yo creo, se quedó dormido en la falda de la mamá. "," Bueno, el cuento dice, sábado en la tarde, el día favorito de Juancito. Se trata de, de, del día favorable, pues, de Juancito. Era un día muy soleado, un día muy bonito. Había payasos, el payasito se llamaba Juancito también. Juancito estaba rodeado de toda su familia, el papá, la mamá. Jugaban fútbol. Iban, creo que era una plazoleta donde iban a jugar fútbol. El, el payasito puso el nombre en, en el suelo, en el pavimento. Y de casualidad se llamaba Juancito también. Entonces, ya después lo llevaron para donde la mamá, que le dio un dulce. Y, y de una se lo comió Juancito. Y ya, yo creo, se quedó dormido en la falda de la mamá."
P042_GEGC_MOTOR_LIBRE,P042_GEGC,"Bueno, un niño que terminó también como su semana de escuela, de estudio. Era sábado en la tarde, salió con sus padres un rumbo al parque de su su ciudad, encontraron un payaso que estaba dando un espectáculo allá, brincando y haciendo reír a la gente terminó su espectáculo escribiendo su nombre en el piso, también se llamaba Juan como el niño que se llama Juanc Juanchito o Juancito. Salió corriendo junto al banco donde estaban sentados sus padres esperándolo, agarró a su padre de la mano para ir era el momento de jugar fútbol, cogió su pelota, su padre lo lo, le hizo las veces arquero moviéndose de unlado para otro de izquierda a derecha,hasta que hizo un gol hasta que hiz metió un gol. Salió corriendo donde su madre que lo esperaba con un delicioso chocolate que se lo comió y se quedó dormido entre las piernas de ella limpiándose la boquita del chocolate que se había acabado de comer. "," Bueno, un niño que terminó también con su semana de escuela, de estudio, era sábado en la tarde, salió con sus padres rumbo al parque de su ciudad, encontraron un payaso que estaba dando un espectáculo allá, brincando y haciendo reír a la gente. Terminó su espectáculo escribiendo su nombre en el piso, también se llamaba Juan como el niño que se llamaba Juancito, Juancito, Juancito. Salió corriendo junto al banco donde estaban sentados sus padres esperándolo, agarró a su padre de la mano para, era el momento de jugar fútbol, cogió su pelota, su padre le hizo las veces de arquero, moviéndose de un lado para otro, de izquierda a derecha, hasta que hizo un gol, hasta que metió un gol. Salió corriendo donde su madre, quien lo esperaba con un delicioso chocolate que se lo comió y se quedó dormido entre las piernas de ella, limpiándose la boquita del chocolate que se había acabado de comer."
P044_CHBB_MOTOR_LIBRE,P044_CHBB,"Que Juancito te tenía los únicos días libres que tenía era los sábados por la tarde y que que salía que que se se divertía con el papá mirando unos un payaso que también se llamaba que también se llamaba Juan. Y y entonces salieron a a a jugar fútbol y yel padre se movía de izquierda a derecha para, y que cuando Juancito le hizo el gol que queque la la mamá de de de Juancito le dio una choc un chocolate para y que y que la, para que se lo comiera y y el y el recip el papel que sobraba lo echó en el recipiente de la basura. Y ay no me canso más. "," que Juancito tenía los únicos días libres que tenía, era el día sábado por la tarde y que salía, que se divertían con el papá mirando, bueno es un payaso que también se llamaba Juan y entonces salieron a jugar fútbol y el padre se movía de izquierda a derecha y cuando Juancito le hizo el gol que la mamá de Juancito le dio un chocolate para que se lo comiera y el papel que sobraba lo echó en el recipiente de la basura y ya no me alcanzo más."
P045_JODG_MOTOR_LIBRE,P045_JODG,"Que Juancito era un niño que estaba est esperando con ansias el el día sábado por la tarde para hacer, para ir a jugar al parque, y jugar allá y comer golosinas y ver payaso y ver la gente. Bueno, ya ah que Juancito se encontró con un payaso que tenía el mismo nombre, y que y que jugó con él, ah no que co que comió chocolatinas y quese lo comió todo y se ensució. Ya. ", que Juancito era un niño que estaba esperando con ansias el día sábado por la tarde para ir a jugar al parque y jugar y comer golosinas y ver payasos y ver la gente que Juancito se encontró con un payaso que tenia el mismo nombre y que comió muchas golatinas y que se perdonó todo y se sucio
P046_GVZG_MOTOR_LIBRE,P046_GVZG,"Sábado en la tarde, Juancito, el momento más esperado por Juancito, cogió a sus padres de la mano y se los llevó al parque. Ah vio un payaso que después de brincar y saltar mucho escribió su nombre en el suelo y para sorpresa se llamaba también Juan. Después cogió a su papá le jal, que estaba sentado ahí en la banquita del parque y lo jaló para que fueran a jugar fútbol, el papá corría de un lado al otro haciendo de arquero y Juancito metió un gol. Después la mamá se le acerco; ¡ah Juancito se quitó el saco! antes de todo y lo y lo colocó en la banca. Su mamá se acercó y le llevó una chocolatina. Después de jugar se fueron y Juancito se comió su chocolatina y se recostó, se limpió los restos de dulce que tenía y se quedó dormido en el regazo de la madre. "," Sábado en la tarde, Juancito, el momento más esperado por Juancito, cogió a sus padres de la mano y se los llevó al parque. Había un payaso que después de brincar y saltar mucho, escribió su nombre en el suelo y para sorpresa se llamaba también Juan. Juancito escogió a su papá que estaba sentado ahí en la banquita del parque y lo jaló para que fueran a jugar fútbol. El papá corría de un lado a otro haciendo de arquero y Juancito metió un gol. Después la mamá se le acercó. Ah, Juancito se quitó el saco antes de todo y lo colocó en la banca. Su mamá se acercó y le llevó una chocolatina. Después de jugar se fueron y Juancito se comió su chocolatina y se recostó, se limpió los restos de dulce que tenía y se quedó dormido en el regazo de la madre."
P047_JSFM_MOTOR_LIBRE,P047_JSFM,"Llegó el sábado que era el día favorito de Juancito, cogió tomó a sus padres de las manos y se los llevó para el parque, allí había un grupo de niños entre entretenidos por un payaso, el payaso escribió su nombre en el en en el piso en el suelo y qué coincidencia se llamaba lo mismo que que Juancito después llegó la hora de jugar futbol, entonces Juancito se fue con el papá a jugar futbol tomó la pelota y el papá hizo de arquero Juan Juancito pateó e hizo gol, luego salió el sol, Juancito se sintió como con calor y se quitó el suéter se fue hacia hacia el banco donde estaban sus padres y la mamá le regaló una chocolata que se la comió de un solo trancaso y botó la envoltura en el basurero y luego se quedó dormido en el regazo de la mamá. "," Llegó el sábado, que era el día favorito de Juancito, tomó a sus padres de la mano y se los llevó para el parque. Allí había un grupo de niños entretenidos por un payaso. El payaso escribió su nombre en el piso, en el suelo, y qué coincidencia, se llamaba lo mismo que Juancito. Después llegó la hora de jugar fútbol. Entonces Juancito se fue con el papá a jugar fútbol, tomó la pelota, y el papá hizo de arquero. Juancito pateó e hizo gol. Luego salió el sol, Juancito se sintió como con calor y se quitó el suéter. Se fue hacia el banco donde estaban sus padres y la mamá le regaló una chocolate que se la comió de un solo trancaso, y botó la envoltura en el basurero y luego se quedó dormido en el regazo de la mamá."
P048_CDMP_MOTOR_LIBRE,P048_CDMP,"Bueno, Juancito el personaje dela historia, va a un parque a jugar, se encuentra cerca de las hamacas, del parque un grupo de niños que estaban jugando y al mismo, en el mismo parque se encuentra un payaso, cuyo nombre era igual al de él se llamaba Juan, que hacía pues piruetas y divertía a la gente. Y en una banca en el parque estaban sentados el papá y la mamá de de Juan, de Juancito, entonces Juan después de estar con el payaso y  con los niños le dice al papá que vayan a jugar pelota;lo saca de la silla donde estaba sentado, juegan pelota, el papá juega de arquero Juan hace los chutes. Después de jugar se llegan otra vez a la banca donde estaba la mamá, la mamá le da una chocolatina y se regresan a su casa. "," Juancito, el personaje de la historia, va a un parque a jugar. Se encuentra cerca de las hamacas del parque un grupo de niños que estaban jugando y en el mismo parque se encontraba un payaso cuyo nombre era igual al de él, se llamaba Juan, que hacía piruetas y divertía a la gente. Y en una banca en el parque estaban sentados el papá y la mamá de Juancito. Entonces Juan después de estar con el payaso y con los niños le dice al papá que vayan a jugar pelota. Lo saca de la silla donde estaba sentado, juegan pelota, el papá juega de arquero, Juan hace los chutes, después de jugar llegan otra vez a la banca donde estaba la mamá y la mamá le da una chocolatina y regresan a su casa."
P049_GMBM_MOTOR_LIBRE,P049_GMBM,"El sábado por la tarde era la el día preferido de Juancito, ent se fue con sus, salió de su casa, se fue con sus padres para el parque, en el parque se sentó en el banco con los papás, y había también un espectáculo de payasos, el niño fue y miro el espectáculo de los payasos, después de que miró el espectáculo de los payasos, el payaso escribió en el pavimento el nombre y el niño se dio cuenta de que también se llamaba Juan. Después se fue para donde sus papás, el pap, le jaló la la camisa al papá para que jugaran fútbol, se puso a jugar fútbol con el papá, el papá hizo de arqueo. Después la mamá lo llamó, él fue y se comió una chocolatina, él botó la envoltura en el en el basurero, luego se quedó dormido en la falda de la mamá, la mamá lo acarició. Y ya se terminó el cuento. "," El sábado por la tarde era el día preferido de Juancito. Salió de su casa y se fue con sus padres para el parque. En el parque se sentó en el banco con los papás y había también un espectáculo de payasos. El niño fue y miró el espectáculo de los payasos. Después de que miró el espectáculo de los payasos, el payaso escribió en el pavimento el nombre y el niño se dio cuenta que también se llamaba Juan. Después se mejoraron de sus papás, le jaló la camisa al papá para que jugaran fútbol. Se puso a jugar fútbol con el papá, el papá hizo de arquero. Después la mamá lo llamó, se comió una chocolatina, él botó la envoltura en el basurero, luego se quedó dormido en la falda de la mamá, la mamá lo acarició y ya se terminó el cuento."
P050_MEQG_MOTOR_LIBRE,P050_MEQG,"Juancito estaba en su casa, el el en el día sábado en la tarde, era la mejor jor el mejor momento en la semana de Juancito; sus con sus padres iban a a divertirse salieron a la calle y vieron a todos los niños riéndose, Juancito se acercó y vio que era un colorido payaso que los estaba haciendo reír; el payaso escribió su nombre en el piso ¡que sorpresa, se llamaba Juan! Los padres de Juancito se sentaron en una banca y Juancito se acercó y tiró a su padre y le dijo: es hora de que juguemos al fútbol. El padre se paró y de y saltaba de un lado a otro de arquero, Juancito metió un gol. Se sentaron junto a la madre y esta le dio una golosina Juancito se la comió y se sentó en el regazo de su madre y se limpió la boca y se quedó dormido. "," Juancito estaba en su casa en el día sábado, en la tarde. Era el mejor momento de la semana de Juancito. Con sus padres iban a divertirse. Salieron a la calle y vieron a todos los niños riéndose. Juancito se acercó y vio que era un colorido payaso que los estaba haciendo reír. El payaso escribió su nombre en el piso. Qué sorpresa, se llamaba Juan. Los padres de Juancito se sentaron en una banca y Juancito se acercó y tiró a su padre y le dijo, es hora de que juguemos al fútbol. El padre se paró y saltaba de un lado a otro de arquero. Juancito metió un gol. Se sentaron junto a la madre y esta le dio una golosina. Juancito se la comió y se sentó en el regazo de su madre. Se limpió la boca y se quedó dormido."
P051_LDTR_MOTOR_LIBRE,P051_LDTR,"Es la historia de Juancito, en cierto día salió con su papá y mamá a la plazoleta, allí a encontrarse con un payaso que divertía a los niños y que sorpresa se llamaba Juan también. Se luego, levantó a su papá de la camisa y se lo llevó a jugar fútbol, el papá se fue se, era de derecha a izquierda y el niños disparó la pelota e hizo gol; luego Juancito, la mamá le dio un chocolate. "," ¿Puede conocer? La historia de Juancito, quien en cierto día salió con su papá y mamá a la plazoleta. Allí encontraron con un payaso que divertía a los niños. ¡Qué sorpresa! Le llamaba Juan también. Luego levantó a su papá de la camisa y los llevó a jugar bútbol. El papá giraba de derecha a izquierda y el niño disparó a la pelota e hizo gol. Luego Juancito le llamó a su mamá y le dio un chocolate, igual que el mayor, a Dios la mente."
C001R_AJZP_MOTOR_LIBRE,C001R_AJZP,"Sábado por la tarde, el favorito de Juancito en toda la semana, salió con su padre y su madre, cerca al parque de las hamacas, a yo vi unos niños que saltaban. Y era un payaso, que hacía piruetas al terminar escribió su nombre en el pavimento, que sorpresa también se llamaba Juan. Luego se sentaron… en una banca, jaló al papá de la camisa, era hora de jugar al fútbol, su papá se  movía de izquierda a derecha como el arquero y fuera de esto de pronto gol de Juancito. Salió el sol Juanito se quitó, el buzo, lo lo colocó a un lado. Y luego se secó en la en la bata de la mamá, secó en la bata de la mamá y ahí se quedó dormido. "," Sábado por la tarde, el favorito de Juancito en toda la semana, salió con su padre y su madre cerca al parque de las hamacas. Allí hubo unos niños que saltaban y era un payaso que hacía piruetas y al terminar escribió su nombre en el pavimento. ¡Qué sorpresa! Se llamaba Juan. Luego se sentaron en una banca. Salvó al papá de la camisa. Era hora de jugar al fútbol. Su papá se movía de izquierda a derecha como el arquero. Y fuera de esto, de pronto, ¡gol de Juancito! Salió el sol. Juanito se quitó el buzo. Y el día de hoy, lo colocó a un lado. Y luego se secó en la bata de la mamá. Y ahí se quedó dormido."
C002_ARR_MOTOR_LIBRE,C002_ARR,"Bueno. Entonces, era sábado por la tarde y era el momento más feliz en la semana para Juancito. Tomó sus padres de la mano y fueron al parque, donde… un colorido payaso; se movía y brincaba sin cesar y cuando termino su función, escribió en el suelo. Una gran sorpresa para Juancito cuando vio que su nombre, el del payaso era Juan. Luego fue a donde estaba, al al banco donde estaban sus padres, abrazó fuertemente a su padre y luego lo jaló de la camisa para que fueran a ju, para que fueran porque había llegado el momento del fútbol. Su padre, como en función de portero se movía de izquierda a derecha, Juancito pateó y metió un gol; en ese momento salió el sol; Juancito se quitó el el suéter y lo apoyó en el banco. Y luego, su madre, le dio un chocolate, y Juancito, se lo comió, de un solo bocado. Cuando volvían, volvieron a la casa y había sentido que había sido una gran jornada, llegó cansado y con sueño y… antes de acostarse quedó dormido sobre las piernas de su madre. Algo así. "," Bueno, entonces era sábado por la tarde y era el momento más feliz en la semana para Juancito. Tomó sus padres de la mano y fueron al parque donde un colorido payaso se movía y brincaba sin cesar y cuando terminó su función escribió en el suelo. Una gran sorpresa para Juancito cuando vio que su nombre, el del payaso, era Juan. Juancito fue al banco donde estaban sus padres, abrazó fuertemente a su padre y luego lo jaló de la camisa para que fueran porque había llegado el momento del fútbol. Su padre, como en función de portero, se movía de izquierda a derecha. Juancito pateó y metió un gol. En ese momento salió el sol. Juancito se quitó el suéter y lo apoyó en el banco. Y luego su madre le dio un chocolate y Juancito se lo comió de un solo bocado. Luego volvieron a la casa y había sentido que había sido una gran jornada. Llegó cansado y con sueño y antes de acostarse quedó dormido sobre las piernas de su madre."
C003_EMAO_MOTOR_LIBRE,C003_EMAO,"Sábado en la tarde, Juancito estaba muy alegre, se dirigió a sus padres, los tomó de la mano y se dirigió hacia el hacia el hacia el parque. Llegando hacia el parque, vio al fondo  un payaso  que le llamó la atención, se acercó a él y sorprendido  cuando el payaso se acerca que escribe su nombre… en algún lugar;  con gran sorpresa ve que se llama igual que él: Juan. Luego ve que su padre se dirige  hacia el esp, hacia un espacio y empieza a moverse de lado a lado invitándolo a jugar fútbol. El niño juega, Juan juega y se encuentra muy feliz porque hace un gol.  En esas parece su madre muy contenta, lo felicita; le da creo que  chocolate. Y ya, no recuerdo. "," Sábado en la tarde, Juancito estaba muy alegre, se dirigió a sus padres, los tomó de la mano y se dirigió hacia el parque. Llegando hacia el parque, vio al fondo un payaso que le llamó la atención, se acercó a él y sorprendido, cuando el payaso se acerca, que escribe su nombre en algún lugar, con gran sorpresa ve que se llama igual que él, Juan. Luego ve que su padre se dirige hacia un espacio y empieza a moverse de lado a lado, invitándolo a jugar fútbol. El niño juega y se encuentra muy feliz porque hace un gol. En esas aparece su madre muy contenta, lo felicita, le da creo que un chocolate y ya, no recuerdo."
C004_MLQ_MOTOR_LIBRE,C004_MLQ,"Bueno. Llegó el sábado por la tarde, llegó el sábado por la tarde, era el momento más feliz para, el día más feliz para Juancito, cogió a sus papá de la mano, salió con ellos corriendo hacia la plazoleta; en la plazoleta había un payazo, él corrió hacia él, el payaso bailaba, brincaba y hacía piruetas, cuando terminó escribió su nombre y se llamaba y era Juancito, el niño dijo: ve se llama también Juancito. Luego fue para dond para el banco donde estaban sus padres sentados, abrazó a su papá muy fuerte, lo jaló de la camisa, cogió la pelota y se fueron a jugar fútbol; el papá dab, se tiraba para la derecha para la izquierda, pues era el arquero. En un momento ¡gol! Juancito muy agitado, salió el sol, se se acaloró demasiado, se quitó la camisa,  luego su madre le lleva una golosina, un chocolate, él se la come y y cuando terminó, como siempre, tiró el papel al basurero. Ya cansado, una dura jornada pues había pasado muy bueno, se fue y se puso en las faldas de su madre,  se limpió lo poco que le quedaba de golosina en la boca y se quedó dormido. "," Llegó el sábado por la tarde, llegó el sábado por la tarde, era el momento más feliz para, el día más feliz para Juancito, cogió a sus papás de la mano, salió con ellos corriendo hacia la plazoleta, en la plazoleta había un payaso, él corrió hacia él, el payaso bailaba, brincaba y hacía piruetas, cuando terminó escribió su nombre y se llama, y era Juancito, el niño dijo ve, se llama también Juancito, luego fue para el banco donde estaban sus padres sentados, abrazó a su papá muy fuerte, lo jaló en la camisa, cogió la pelota y se fueron a jugar fútbol, el papá se tiraba para la derecha, para la izquierda, pues era el arquero, en un momento gol, Juancito muy agitado, salió el sol, se acaloró demasiado, se quitó la camisa, luego su madre le lleva una golosina, un chocolate, él se la come y cuando terminó como siempre tiró el papel al basurero, ya cansado, una dura jornada, pues había pasado muy bueno, se fue y se puso en las faldas de su madre, se limpió lo poco que le quedaba de golosina en la boca y se quedó dormido."
C005_ABV_MOTOR_LIBRE,C005_ABV,"Se llegó el sábado y y es el día predilecto de de toda la semana de de Juanito, cogió a sus padres y se los llevó para el para la para la plazoleta donde había un payaso, ¿ya? Y oh sorpresa el payaso, escribió ahí en el suelo el nombre de Juan,  y, escribió en el suelo el nombre de, el nombre de Juan. Se puso a juagar al fútbol y y Juan hizo un gol,  salió el sol; ya estaba muy cansado, se tiró, se quitó el suéter, se lo, se lo dio a, se lo dio a la mamá, la mamá sacó una chocolatina se la entregó a él, se la comió y fue y la botó al basurero ¿ya? Y de ahí salió con su mamá ya para la casa. Ya. ", ¿Cómo se llama? se llegó el sábado y es el día predilecto de toda la semana de Juancito cogió a sus padres y se lo llevó para la para la plazoleta donde había un payaso ¿Ya? Y o sorpresa al payaso escribió en el suelo el nombre de Juan se puso a jugar fútbol y Juan hizo un gol salió el sol ya estaban muy cansados se tiró y se quitó el suéter se lo dio a la mamá la mamá sacó una chocolatina se la entregó a él se la comió y fue y la botó al basurero y de ahí salió con su mamá ya para la casa
C006_JJHN_MOTOR_LIBRE,C006_JJHN,"Juancito entró a a y recogió a sus padres para que lo llevaran a la actividad que más le gustaba los fines de semana, o sea el día sábado, se fueron al parque a disfrutar del de la. Estando allí vieron otro grupo de niños juagando alrededor de un payaso, que este brincaba y saltaba y hacia sus diversión, que casualmente se llamaba Juan. Una vez disfrutado el rato al payaso, o que terminó su espectáculo, el niño se dirigió donde sus padres y, llamó la atención de su padre para que jugaran el fútbol que era lo que más le gustaba.  Una vez  el padre se posi posicionó como si fuera el arquero   bailando de lado a lado, el niño le pateó y gritó gol. La secuencia continúa en que el niño mostrando ya cansancio y su madre lo lo arropó con una chocolatina, él la disfrutó luego de limpiarse su boca, se reposó y se quedó dormido por el cansancio producido por la actividad. "," Juan Zeyto entró y recogió a sus padres para que lo llevaran a la actividad que más le gustaba los fines de semana, o sea el día sábado. Se fueron al parque a disfrutar de la... estando allí vieron otro grupo de niños jugando alrededor de un payaso que brincaba y saltaba y hacía su diversión, que casualmente se llamaba Juan. Una vez disfrutado el rato al lado del payaso, aunque terminó su espectáculo, el niño se dirigió a un de sus padres y llamó la atención de su padre para que jugaran el fútbol que era lo que más le gustaba. Una vez el padre se posesionó como si fuera el arquero bailando de lado a lado, el niño le pateó y gritó gol. La secuencia continúa en que el niño mostrando ya cansancio y su madre lo arropó con una chocolatina, que la disfrutó y luego de limpiarse de su boca se reposó y se quedó dormido por el cansancio producido por la actividad."
C007_RSL_MOTOR_LIBRE,C007_RSL,"Bueno. Era, un sábado en la tarde ¡por fin!, los niños normalmente descansan los sábados. El niño, su padre y su madre son los personajes del del relato, del cuento; entonces salieron el sábado al parque, el niño toma de los de las manos a sus padres, se va con ellos, ellos llegan al parque. Hacía un día lindo, hacía sol;  los padres se sientan en un banco y Juanito, obviamente, feliz de estar con sus padres y de ser un sábado, decide  llegar y y ve un un un payaso en el parque ¿no? Y el payaso hacía piruetas, pero lo interesante del cuento es que cuando el payaso escribe su nombre  en el en el piso,  Juanito se sorprende porque tiene el mismo nombre de él: el payaso se llamaba Juan y él se llamaba Juancito; entonces el niño se sorprende. Finalmente  decide tomar una pelota  y obviamente como buenos argentinos que son, esto no está en texto, perdón, decide jugar fútbol, toma al padre, lo llama y lo lleva y   el padre pues, obviamente se presta a jugar de portero, entonces el niño patea ta ta hasta que ¡tan! ¡gol! ¡gol! Entonces bueno, feliz. El niño ya está muy cansado, su madre le da un chocolatín un dulcecito, el niño se lo come;  muy cuidadosamente el niño toma la el papelito, lo bota en la basura, se sienta de nuevo; está la madre sentada el niño ya agotadito de jugar y de estar feliz se recuesta en el cuerpo de la madre y ¡ah! Ahí se queda dormidito. ",
C010_MVQG_MOTOR_LIBRE,C010_MVQG,"Era Sábado en la tarde, Juancito, era el día preferido de él, se fue con sus padres para el parque. Cuando llegó había un payaso que bailaba y brincaba y al terminar su función escribió su nombre en el pavimento y Juancito se llevó una sorpresa porque se llamaba igual a él: Juan. Luego ya Juancito  su se fue donde sus padres que estaban en una banca y tiró a su padre de la camisa para que fuera a jugar con él el fútbol, su padre se movía de izquierda a derecha  mientras Juancito tiró la pelota hizo gol. Ya la madre, ya hacía mucho calor, Juancito se sacó el suéter, la madre le da un chocolate, él se lo come de una sola vez como hacía siempre, y ya cansadito ya llegada la más tarde, ya llegada la tarde se recostó en su madre y se durmió. "," ¿Puede comenzar ya? Era el sábado en la tarde. Juancito era el día preferido de él. Se fue con sus padres para el parque. Cuando llegó había un payaso que bailaba y brincaba. Y al terminar su función escribió su nombre en el pavimento y Juancito se llevó una sorpresa porque se llamaba igual a él, Juan. Luego ya Juancito se fue donde sus padres que estaban en una banca y tiró a su padre de la camisa para que fuera a jugar con él el fútbol. Su padre se movía de izquierda a derecha mientras Juancito tiró la pelota hizo gol. Ya la madre, ya hacía mucho calor, Juancito se sacó el suéter, la madre le da un chocolate, él se lo come de una sola vez como hacía siempre y ya cansadito, ya llegada la tarde, se recostó en su madre y se durmió."
